sample_id,cluster_label,batch,color
Cell_13071,1,AD7_GM,blue
Cell_13072,1,AD7_GM,blue
Cell_13073,1,AD7_GM,blue
Cell_13074,1,AD7_GM,blue
Cell_13075,3,AD7_GM,purple
Cell_13076,3,AD7_GM,purple
Cell_13077,1,AD7_GM,blue
Cell_13078,1,AD7_GM,blue
Cell_13079,1,AD7_GM,blue
Cell_13080,2,AD7_GM,cyan
Cell_13081,2,AD7_GM,cyan
Cell_13082,1,AD7_GM,blue
Cell_13083,1,AD7_GM,blue
Cell_13084,1,AD7_GM,blue
Cell_13085,1,AD7_GM,blue
Cell_13086,8,AD7_GM,green
Cell_13087,1,AD7_GM,blue
Cell_13088,1,AD7_GM,blue
Cell_13089,2,AD7_GM,cyan
Cell_13090,1,AD7_GM,blue
Cell_13091,1,AD7_GM,blue
Cell_13092,2,AD7_GM,cyan
Cell_13093,2,AD7_GM,cyan
Cell_13094,2,AD7_GM,cyan
Cell_13095,1,AD7_GM,blue
Cell_13096,1,AD7_GM,blue
Cell_13097,2,AD7_GM,cyan
Cell_13098,1,AD7_GM,blue
Cell_13099,2,AD7_GM,cyan
Cell_13100,1,AD7_GM,blue
Cell_13101,2,AD7_GM,cyan
Cell_13102,2,AD7_GM,cyan
Cell_13103,2,AD7_GM,cyan
Cell_13104,5,AD7_GM,yellow
Cell_13105,3,AD7_GM,purple
Cell_13106,2,AD7_GM,cyan
Cell_13107,2,AD7_GM,cyan
Cell_13108,2,AD7_GM,cyan
Cell_13109,3,AD7_GM,purple
Cell_13110,2,AD7_GM,cyan
Cell_13111,1,AD7_GM,blue
Cell_13112,1,AD7_GM,blue
Cell_13113,1,AD7_GM,blue
Cell_13114,1,AD7_GM,blue
Cell_13115,2,AD7_GM,cyan
Cell_13116,2,AD7_GM,cyan
Cell_13117,1,AD7_GM,blue
Cell_13118,1,AD7_GM,blue
Cell_13119,2,AD7_GM,cyan
Cell_13120,1,AD7_GM,blue
Cell_13121,6,AD7_GM,orange
Cell_13122,1,AD7_GM,blue
Cell_13123,1,AD7_GM,blue
Cell_13124,1,AD7_GM,blue
Cell_13125,3,AD7_GM,purple
Cell_13126,1,AD7_GM,blue
Cell_13127,1,AD7_GM,blue
Cell_13128,1,AD7_GM,blue
Cell_13129,1,AD7_GM,blue
Cell_13130,1,AD7_GM,blue
Cell_13131,1,AD7_GM,blue
Cell_13132,1,AD7_GM,blue
Cell_13133,1,AD7_GM,blue
Cell_13134,2,AD7_GM,cyan
Cell_13135,1,AD7_GM,blue
Cell_13136,3,AD7_GM,purple
Cell_13137,2,AD7_GM,cyan
Cell_13138,1,AD7_GM,blue
Cell_13139,1,AD7_GM,blue
Cell_13140,1,AD7_GM,blue
Cell_13141,1,AD7_GM,blue
Cell_13142,13,AD7_GM,grey
Cell_13143,1,AD7_GM,blue
Cell_13144,2,AD7_GM,cyan
Cell_13145,2,AD7_GM,cyan
Cell_13146,1,AD7_GM,blue
Cell_13147,2,AD7_GM,cyan
Cell_13148,1,AD7_GM,blue
Cell_13149,1,AD7_GM,blue
Cell_13150,2,AD7_GM,cyan
Cell_13151,1,AD7_GM,blue
Cell_13152,1,AD7_GM,blue
Cell_13153,1,AD7_GM,blue
Cell_13154,1,AD7_GM,blue
Cell_13155,8,AD7_GM,green
Cell_13156,1,AD7_GM,blue
Cell_13157,1,AD7_GM,blue
Cell_13158,1,AD7_GM,blue
Cell_13159,1,AD7_GM,blue
Cell_13160,2,AD7_GM,cyan
Cell_13161,1,AD7_GM,blue
Cell_13162,1,AD7_GM,blue
Cell_13163,3,AD7_GM,purple
Cell_13164,3,AD7_GM,purple
Cell_13165,1,AD7_GM,blue
Cell_13166,1,AD7_GM,blue
Cell_13167,1,AD7_GM,blue
Cell_13168,1,AD7_GM,blue
Cell_13169,1,AD7_GM,blue
Cell_13170,1,AD7_GM,blue
Cell_13171,2,AD7_GM,cyan
Cell_13172,2,AD7_GM,cyan
Cell_13173,8,AD7_GM,green
Cell_13174,1,AD7_GM,blue
Cell_13175,2,AD7_GM,cyan
Cell_13176,2,AD7_GM,cyan
Cell_13177,5,AD7_GM,yellow
Cell_13178,2,AD7_GM,cyan
Cell_13179,1,AD7_GM,blue
Cell_13180,1,AD7_GM,blue
Cell_13181,2,AD7_GM,cyan
Cell_13182,2,AD7_GM,cyan
Cell_13183,1,AD7_GM,blue
Cell_13184,3,AD7_GM,purple
Cell_13185,10,AD7_GM,steelblue
Cell_13186,2,AD7_GM,cyan
Cell_13187,1,AD7_GM,blue
Cell_13188,2,AD7_GM,cyan
Cell_13189,1,AD7_GM,blue
Cell_13190,2,AD7_GM,cyan
Cell_13191,3,AD7_GM,purple
Cell_13192,1,AD7_GM,blue
Cell_13193,2,AD7_GM,cyan
Cell_13194,2,AD7_GM,cyan
Cell_13195,2,AD7_GM,cyan
Cell_13196,2,AD7_GM,cyan
Cell_13197,1,AD7_GM,blue
Cell_13198,1,AD7_GM,blue
Cell_13199,1,AD7_GM,blue
Cell_13200,1,AD7_GM,blue
Cell_13201,1,AD7_GM,blue
Cell_13202,1,AD7_GM,blue
Cell_13203,8,AD7_GM,green
Cell_13204,2,AD7_GM,cyan
Cell_13205,1,AD7_GM,blue
Cell_13206,2,AD7_GM,cyan
Cell_13207,3,AD7_GM,purple
Cell_13208,2,AD7_GM,cyan
Cell_13209,2,AD7_GM,cyan
Cell_13210,2,AD7_GM,cyan
Cell_13211,1,AD7_GM,blue
Cell_13212,2,AD7_GM,cyan
Cell_13213,1,AD7_GM,blue
Cell_13214,3,AD7_GM,purple
Cell_13215,1,AD7_GM,blue
Cell_13216,1,AD7_GM,blue
Cell_13217,2,AD7_GM,cyan
Cell_13218,1,AD7_GM,blue
Cell_13219,2,AD7_GM,cyan
Cell_13220,1,AD7_GM,blue
Cell_13221,1,AD7_GM,blue
Cell_13222,2,AD7_GM,cyan
Cell_13223,2,AD7_GM,cyan
Cell_13224,1,AD7_GM,blue
Cell_13225,2,AD7_GM,cyan
Cell_13226,1,AD7_GM,blue
Cell_13227,8,AD7_GM,green
Cell_13228,8,AD7_GM,green
Cell_13229,2,AD7_GM,cyan
Cell_13230,1,AD7_GM,blue
Cell_13231,1,AD7_GM,blue
Cell_13232,2,AD7_GM,cyan
Cell_13233,2,AD7_GM,cyan
Cell_13234,4,AD7_GM,brown
Cell_13235,1,AD7_GM,blue
Cell_13236,1,AD7_GM,blue
Cell_13237,2,AD7_GM,cyan
Cell_13238,1,AD7_GM,blue
Cell_13239,1,AD7_GM,blue
Cell_13240,2,AD7_GM,cyan
Cell_13241,1,AD7_GM,blue
Cell_13242,1,AD7_GM,blue
Cell_13243,2,AD7_GM,cyan
Cell_13244,2,AD7_GM,cyan
Cell_13245,1,AD7_GM,blue
Cell_13246,2,AD7_GM,cyan
Cell_13247,1,AD7_GM,blue
Cell_13248,1,AD7_GM,blue
Cell_13249,1,AD7_GM,blue
Cell_13250,1,AD7_GM,blue
Cell_13251,1,AD7_GM,blue
Cell_13252,2,AD7_GM,cyan
Cell_13253,8,AD7_GM,green
Cell_13254,2,AD7_GM,cyan
Cell_13255,2,AD7_GM,cyan
Cell_13256,2,AD7_GM,cyan
Cell_13257,1,AD7_GM,blue
Cell_13258,2,AD7_GM,cyan
Cell_13259,2,AD7_GM,cyan
Cell_13260,1,AD7_GM,blue
Cell_13261,1,AD7_GM,blue
Cell_13262,1,AD7_GM,blue
Cell_13263,1,AD7_GM,blue
Cell_13264,2,AD7_GM,cyan
Cell_13265,1,AD7_GM,blue
Cell_13266,1,AD7_GM,blue
Cell_13267,1,AD7_GM,blue
Cell_13268,1,AD7_GM,blue
Cell_13269,1,AD7_GM,blue
Cell_13270,1,AD7_GM,blue
Cell_13271,1,AD7_GM,blue
Cell_13272,1,AD7_GM,blue
Cell_13273,1,AD7_GM,blue
Cell_13274,2,AD7_GM,cyan
Cell_13275,1,AD7_GM,blue
Cell_13276,1,AD7_GM,blue
Cell_13277,3,AD7_GM,purple
Cell_13278,1,AD7_GM,blue
Cell_13279,1,AD7_GM,blue
Cell_13280,1,AD7_GM,blue
Cell_13281,5,AD7_GM,yellow
Cell_13282,1,AD7_GM,blue
Cell_13283,1,AD7_GM,blue
Cell_13284,1,AD7_GM,blue
Cell_13285,3,AD7_GM,purple
Cell_13286,1,AD7_GM,blue
Cell_13287,1,AD7_GM,blue
Cell_13288,1,AD7_GM,blue
Cell_13289,1,AD7_GM,blue
Cell_13290,1,AD7_GM,blue
Cell_13291,8,AD7_GM,green
Cell_13292,6,AD7_GM,orange
Cell_13293,1,AD7_GM,blue
Cell_13294,3,AD7_GM,purple
Cell_13295,1,AD7_GM,blue
Cell_13296,2,AD7_GM,cyan
Cell_13297,1,AD7_GM,blue
Cell_13298,2,AD7_GM,cyan
Cell_13299,2,AD7_GM,cyan
Cell_13300,1,AD7_GM,blue
Cell_13301,2,AD7_GM,cyan
Cell_13302,1,AD7_GM,blue
Cell_13303,2,AD7_GM,cyan
Cell_13304,3,AD7_GM,purple
Cell_13305,8,AD7_GM,green
Cell_13306,1,AD7_GM,blue
Cell_13307,1,AD7_GM,blue
Cell_13308,2,AD7_GM,cyan
Cell_13309,1,AD7_GM,blue
Cell_13310,5,AD7_GM,yellow
Cell_13311,1,AD7_GM,blue
Cell_13312,1,AD7_GM,blue
Cell_13313,1,AD7_GM,blue
Cell_13314,1,AD7_GM,blue
Cell_13315,1,AD7_GM,blue
Cell_13316,2,AD7_GM,cyan
Cell_13317,2,AD7_GM,cyan
Cell_13318,1,AD7_GM,blue
Cell_13319,1,AD7_GM,blue
Cell_13320,1,AD7_GM,blue
Cell_13321,1,AD7_GM,blue
Cell_13322,2,AD7_GM,cyan
Cell_13323,1,AD7_GM,blue
Cell_13324,1,AD7_GM,blue
Cell_13325,1,AD7_GM,blue
Cell_13326,3,AD7_GM,purple
Cell_13327,1,AD7_GM,blue
Cell_13328,2,AD7_GM,cyan
Cell_13329,1,AD7_GM,blue
Cell_13330,7,AD7_GM,darkgreen
Cell_13331,3,AD7_GM,purple
Cell_13332,3,AD7_GM,purple
Cell_13333,1,AD7_GM,blue
Cell_13334,1,AD7_GM,blue
Cell_13335,1,AD7_GM,blue
Cell_13336,1,AD7_GM,blue
Cell_13337,2,AD7_GM,cyan
Cell_13338,2,AD7_GM,cyan
Cell_13339,1,AD7_GM,blue
Cell_13340,1,AD7_GM,blue
Cell_13341,2,AD7_GM,cyan
Cell_13342,3,AD7_GM,purple
Cell_13343,1,AD7_GM,blue
Cell_13344,2,AD7_GM,cyan
Cell_13345,1,AD7_GM,blue
Cell_13346,1,AD7_GM,blue
Cell_13347,1,AD7_GM,blue
Cell_13348,3,AD7_GM,purple
Cell_13349,1,AD7_GM,blue
Cell_13350,1,AD7_GM,blue
Cell_13351,1,AD7_GM,blue
Cell_13352,2,AD7_GM,cyan
Cell_13353,1,AD7_GM,blue
Cell_13354,1,AD7_GM,blue
Cell_13355,2,AD7_GM,cyan
Cell_13356,1,AD7_GM,blue
Cell_13357,2,AD7_GM,cyan
Cell_13358,1,AD7_GM,blue
Cell_13359,2,AD7_GM,cyan
Cell_13360,2,AD7_GM,cyan
Cell_13361,1,AD7_GM,blue
Cell_13362,1,AD7_GM,blue
Cell_13363,8,AD7_GM,green
Cell_13364,2,AD7_GM,cyan
Cell_13365,1,AD7_GM,blue
Cell_13366,2,AD7_GM,cyan
Cell_13367,1,AD7_GM,blue
Cell_13368,1,AD7_GM,blue
Cell_13369,1,AD7_GM,blue
Cell_13370,1,AD7_GM,blue
Cell_13371,1,AD7_GM,blue
Cell_13372,2,AD7_GM,cyan
Cell_13373,1,AD7_GM,blue
Cell_13374,2,AD7_GM,cyan
Cell_13375,1,AD7_GM,blue
Cell_13376,1,AD7_GM,blue
Cell_13377,1,AD7_GM,blue
Cell_13378,1,AD7_GM,blue
Cell_13379,1,AD7_GM,blue
Cell_13380,1,AD7_GM,blue
Cell_13381,3,AD7_GM,purple
Cell_13382,8,AD7_GM,green
Cell_13383,1,AD7_GM,blue
Cell_13384,5,AD7_GM,yellow
Cell_13385,1,AD7_GM,blue
Cell_13386,1,AD7_GM,blue
Cell_13387,1,AD7_GM,blue
Cell_13388,2,AD7_GM,cyan
Cell_13389,1,AD7_GM,blue
Cell_13390,1,AD7_GM,blue
Cell_13391,3,AD7_GM,purple
Cell_13392,1,AD7_GM,blue
Cell_13393,1,AD7_GM,blue
Cell_13394,2,AD7_GM,cyan
Cell_13395,1,AD7_GM,blue
Cell_13396,1,AD7_GM,blue
Cell_13397,1,AD7_GM,blue
Cell_13398,1,AD7_GM,blue
Cell_13399,3,AD7_GM,purple
Cell_13400,1,AD7_GM,blue
Cell_13401,1,AD7_GM,blue
Cell_13402,2,AD7_GM,cyan
Cell_13403,1,AD7_GM,blue
Cell_13404,1,AD7_GM,blue
Cell_13405,2,AD7_GM,cyan
Cell_13406,2,AD7_GM,cyan
Cell_13407,1,AD7_GM,blue
Cell_13408,11,AD7_GM,pink
Cell_13409,2,AD7_GM,cyan
Cell_13410,1,AD7_GM,blue
Cell_13411,1,AD7_GM,blue
Cell_13412,2,AD7_GM,cyan
Cell_13413,1,AD7_GM,blue
Cell_13414,6,AD7_GM,orange
Cell_13415,1,AD7_GM,blue
Cell_13416,2,AD7_GM,cyan
Cell_13417,1,AD8_GM,blue
Cell_13418,1,AD8_GM,blue
Cell_13419,1,AD8_GM,blue
Cell_13420,1,AD8_GM,blue
Cell_13421,1,AD8_GM,blue
Cell_13422,1,AD8_GM,blue
Cell_13423,2,AD8_GM,cyan
Cell_13424,4,AD8_GM,brown
Cell_13425,3,AD8_GM,purple
Cell_13426,2,AD8_GM,cyan
Cell_13427,1,AD8_GM,blue
Cell_13428,1,AD8_GM,blue
Cell_13429,1,AD8_GM,blue
Cell_13430,2,AD8_GM,cyan
Cell_13431,2,AD8_GM,cyan
Cell_13432,1,AD8_GM,blue
Cell_13433,1,AD8_GM,blue
Cell_13434,1,AD8_GM,blue
Cell_13435,7,AD8_GM,darkgreen
Cell_13436,2,AD8_GM,cyan
Cell_13437,1,AD8_GM,blue
Cell_13438,1,AD8_GM,blue
Cell_13439,2,AD8_GM,cyan
Cell_13440,1,AD8_GM,blue
Cell_13441,1,AD8_GM,blue
Cell_13442,2,AD8_GM,cyan
Cell_13443,2,AD8_GM,cyan
Cell_13444,1,AD8_GM,blue
Cell_13445,2,AD8_GM,cyan
Cell_13446,2,AD8_GM,cyan
Cell_13447,2,AD8_GM,cyan
Cell_13448,1,AD8_GM,blue
Cell_13449,2,AD8_GM,cyan
Cell_13450,2,AD8_GM,cyan
Cell_13451,3,AD8_GM,purple
Cell_13452,2,AD8_GM,cyan
Cell_13453,1,AD8_GM,blue
Cell_13454,7,AD8_GM,darkgreen
Cell_13455,1,AD8_GM,blue
Cell_13456,1,AD8_GM,blue
Cell_13457,1,AD8_GM,blue
Cell_13458,2,AD8_GM,cyan
Cell_13459,1,AD8_GM,blue
Cell_13460,1,AD8_GM,blue
Cell_13461,1,AD8_GM,blue
Cell_13462,1,AD8_GM,blue
Cell_13463,2,AD8_GM,cyan
Cell_13464,2,AD8_GM,cyan
Cell_13465,3,AD8_GM,purple
Cell_13466,1,AD8_GM,blue
Cell_13467,2,AD8_GM,cyan
Cell_13468,1,AD8_GM,blue
Cell_13469,2,AD8_GM,cyan
Cell_13470,1,AD8_GM,blue
Cell_13471,1,AD8_GM,blue
Cell_13472,1,AD8_GM,blue
Cell_13473,1,AD8_GM,blue
Cell_13474,1,AD8_GM,blue
Cell_13475,2,AD8_GM,cyan
Cell_13476,1,AD8_GM,blue
Cell_13477,1,AD8_GM,blue
Cell_13478,2,AD8_GM,cyan
Cell_13479,1,AD8_GM,blue
Cell_13480,2,AD8_GM,cyan
Cell_13481,1,AD8_GM,blue
Cell_13482,1,AD8_GM,blue
Cell_13483,1,AD8_GM,blue
Cell_13484,2,AD8_GM,cyan
Cell_13485,1,AD8_GM,blue
Cell_13486,2,AD8_GM,cyan
Cell_13487,1,AD8_GM,blue
Cell_13488,1,AD8_GM,blue
Cell_13489,6,AD8_GM,orange
Cell_13490,1,AD8_GM,blue
Cell_13491,2,AD8_GM,cyan
Cell_13492,1,AD8_GM,blue
Cell_13493,7,AD8_GM,darkgreen
Cell_13494,2,AD8_GM,cyan
Cell_13495,1,AD8_GM,blue
Cell_13496,1,AD8_GM,blue
Cell_13497,1,AD8_GM,blue
Cell_13498,1,AD8_GM,blue
Cell_13499,1,AD8_GM,blue
Cell_13500,2,AD8_GM,cyan
Cell_13501,2,AD8_GM,cyan
Cell_13502,2,AD8_GM,cyan
Cell_13503,1,AD8_GM,blue
Cell_13504,1,AD8_GM,blue
Cell_13505,1,AD8_GM,blue
Cell_13506,1,AD8_GM,blue
Cell_13507,2,AD8_GM,cyan
Cell_13508,1,AD8_GM,blue
Cell_13509,1,AD8_GM,blue
Cell_13510,2,AD8_GM,cyan
Cell_13511,1,AD8_GM,blue
Cell_13512,1,AD8_GM,blue
Cell_13513,2,AD8_GM,cyan
Cell_13514,1,AD8_GM,blue
Cell_13515,1,AD8_GM,blue
Cell_13516,1,AD8_GM,blue
Cell_13517,1,AD8_GM,blue
Cell_13518,11,AD8_GM,pink
Cell_13519,1,AD8_GM,blue
Cell_13520,2,AD8_GM,cyan
Cell_13521,1,AD8_GM,blue
Cell_13522,1,AD8_GM,blue
Cell_13523,1,AD8_GM,blue
Cell_13524,1,AD8_GM,blue
Cell_13525,1,AD8_GM,blue
Cell_13526,2,AD8_GM,cyan
Cell_13527,1,AD8_GM,blue
Cell_13528,2,AD8_GM,cyan
Cell_13529,1,AD8_GM,blue
Cell_13530,4,AD8_GM,brown
Cell_13531,2,AD8_GM,cyan
Cell_13532,1,AD8_GM,blue
Cell_13533,1,AD8_GM,blue
Cell_13534,3,AD8_GM,purple
Cell_13535,2,AD8_GM,cyan
Cell_13536,2,AD8_GM,cyan
Cell_13537,5,AD8_GM,yellow
Cell_13538,1,AD8_GM,blue
Cell_13539,1,AD8_GM,blue
Cell_13540,1,AD8_GM,blue
Cell_13541,2,AD8_GM,cyan
Cell_13542,2,AD8_GM,cyan
Cell_13543,1,AD8_GM,blue
Cell_13544,2,AD8_GM,cyan
Cell_13545,1,AD8_GM,blue
Cell_13546,1,AD8_GM,blue
Cell_13547,2,AD8_GM,cyan
Cell_13548,1,AD8_GM,blue
Cell_13549,1,AD8_GM,blue
Cell_13550,1,AD8_GM,blue
Cell_13551,1,AD8_GM,blue
Cell_13552,1,AD8_GM,blue
Cell_13553,1,AD8_GM,blue
Cell_13554,2,AD8_GM,cyan
Cell_13555,3,AD8_GM,purple
Cell_13556,1,AD8_GM,blue
Cell_13557,1,AD8_GM,blue
Cell_13558,2,AD8_GM,cyan
Cell_13559,1,AD8_GM,blue
Cell_13560,1,AD8_GM,blue
Cell_13561,1,AD8_GM,blue
Cell_13562,1,AD8_GM,blue
Cell_13563,2,AD8_GM,cyan
Cell_13564,2,AD8_GM,cyan
Cell_13565,7,AD8_GM,darkgreen
Cell_13566,1,AD8_GM,blue
Cell_13567,2,AD8_GM,cyan
Cell_13568,3,AD8_GM,purple
Cell_13569,1,AD8_GM,blue
Cell_13570,2,AD8_GM,cyan
Cell_13571,1,AD8_GM,blue
Cell_13572,1,AD8_GM,blue
Cell_13573,1,AD8_GM,blue
Cell_13574,1,AD8_GM,blue
Cell_13575,2,AD8_GM,cyan
Cell_13576,1,AD8_GM,blue
Cell_13577,2,AD8_GM,cyan
Cell_13578,2,AD8_GM,cyan
Cell_13579,2,AD8_GM,cyan
Cell_13580,5,AD8_GM,yellow
Cell_13581,1,AD8_GM,blue
Cell_13582,1,AD8_GM,blue
Cell_13583,1,AD8_GM,blue
Cell_13584,10,AD8_GM,steelblue
Cell_13585,7,AD8_GM,darkgreen
Cell_13586,1,AD8_GM,blue
Cell_13587,1,AD8_GM,blue
Cell_13588,1,AD8_GM,blue
Cell_13589,2,AD8_GM,cyan
Cell_13590,1,AD8_GM,blue
Cell_13591,1,AD8_GM,blue
Cell_13592,3,AD8_GM,purple
Cell_13593,1,AD8_GM,blue
Cell_13594,1,AD8_GM,blue
Cell_13595,1,AD8_GM,blue
Cell_13596,1,AD8_GM,blue
Cell_13597,1,AD8_GM,blue
Cell_13598,1,AD8_GM,blue
Cell_13599,1,AD8_GM,blue
Cell_13600,2,AD8_GM,cyan
Cell_13601,10,AD8_GM,steelblue
Cell_13602,1,AD8_GM,blue
Cell_13603,1,AD8_GM,blue
Cell_13604,1,AD8_GM,blue
Cell_13605,1,AD8_GM,blue
Cell_13606,1,AD8_GM,blue
Cell_13607,1,AD8_GM,blue
Cell_13608,1,AD8_GM,blue
Cell_13609,2,AD8_GM,cyan
Cell_13610,2,AD8_GM,cyan
Cell_13611,1,AD8_GM,blue
Cell_13612,2,AD8_GM,cyan
Cell_13613,2,AD8_GM,cyan
Cell_13614,3,AD8_GM,purple
Cell_13615,1,AD8_GM,blue
Cell_13616,1,AD8_GM,blue
Cell_13617,1,AD8_GM,blue
Cell_13618,3,AD8_GM,purple
Cell_13619,1,AD8_GM,blue
Cell_13620,3,AD8_GM,purple
Cell_13621,3,AD8_GM,purple
Cell_13622,1,AD8_GM,blue
Cell_13623,1,AD8_GM,blue
Cell_13624,1,AD8_GM,blue
Cell_13625,1,AD8_GM,blue
Cell_13626,1,AD8_GM,blue
Cell_13627,1,AD8_GM,blue
Cell_13628,1,AD8_GM,blue
Cell_13629,1,AD8_GM,blue
Cell_13630,2,AD8_GM,cyan
Cell_13631,2,AD8_GM,cyan
Cell_13632,3,AD8_GM,purple
Cell_13633,1,AD8_GM,blue
Cell_13634,1,AD8_GM,blue
Cell_13635,1,AD8_GM,blue
Cell_13636,2,AD8_GM,cyan
Cell_13637,1,AD8_GM,blue
Cell_13638,1,AD8_GM,blue
Cell_13639,1,AD8_GM,blue
Cell_13640,7,AD8_GM,darkgreen
Cell_13641,1,AD8_GM,blue
Cell_13642,1,AD8_GM,blue
Cell_13643,7,AD8_GM,darkgreen
Cell_13644,1,AD8_GM,blue
Cell_13645,1,AD8_GM,blue
Cell_13646,2,AD8_GM,cyan
Cell_13647,1,AD8_GM,blue
Cell_13648,1,AD8_GM,blue
Cell_13649,1,AD8_GM,blue
Cell_13650,1,AD8_GM,blue
Cell_13651,1,AD8_GM,blue
Cell_13652,1,AD8_GM,blue
Cell_13653,2,AD8_GM,cyan
Cell_13654,1,AD8_GM,blue
Cell_13655,2,AD8_GM,cyan
Cell_13656,1,AD8_GM,blue
Cell_13657,1,AD8_GM,blue
Cell_13658,1,AD8_GM,blue
Cell_13659,1,AD8_GM,blue
Cell_13660,1,AD8_GM,blue
Cell_13661,1,AD8_GM,blue
Cell_13662,1,AD8_GM,blue
Cell_13663,4,AD8_GM,brown
Cell_13664,1,AD8_GM,blue
Cell_13665,1,AD8_GM,blue
Cell_13666,1,AD8_GM,blue
Cell_13667,1,AD8_GM,blue
Cell_13668,1,AD8_GM,blue
Cell_13669,2,AD8_GM,cyan
Cell_13670,1,AD8_GM,blue
Cell_13671,1,AD8_GM,blue
Cell_13672,1,AD8_GM,blue
Cell_13673,1,AD8_GM,blue
Cell_13674,1,AD8_GM,blue
Cell_13675,2,AD8_GM,cyan
Cell_13676,1,AD8_GM,blue
Cell_13677,1,AD8_GM,blue
Cell_13678,1,AD8_GM,blue
Cell_13679,1,AD8_GM,blue
Cell_13680,1,AD8_GM,blue
Cell_13681,1,AD8_GM,blue
Cell_13682,1,AD8_GM,blue
Cell_13683,1,AD8_GM,blue
Cell_13684,2,AD8_GM,cyan
Cell_13685,8,AD8_GM,green
Cell_13686,1,AD8_GM,blue
Cell_13687,1,AD8_GM,blue
Cell_13688,1,AD8_GM,blue
Cell_13689,1,AD8_GM,blue
Cell_13690,1,AD8_GM,blue
Cell_13691,9,AD8_GM,red
Cell_13692,1,AD8_GM,blue
Cell_13693,2,AD8_GM,cyan
Cell_13694,1,AD8_GM,blue
Cell_13695,2,AD8_GM,cyan
Cell_13696,1,AD8_GM,blue
Cell_13697,2,AD8_GM,cyan
Cell_13698,1,AD8_GM,blue
Cell_13699,7,AD8_GM,darkgreen
Cell_13700,1,AD8_GM,blue
Cell_13701,2,AD8_GM,cyan
Cell_13702,1,AD8_GM,blue
Cell_13703,1,AD8_GM,blue
Cell_13704,1,AD8_GM,blue
Cell_13705,1,AD8_GM,blue
Cell_13706,1,AD8_GM,blue
Cell_13707,1,AD8_GM,blue
Cell_13708,2,AD8_GM,cyan
Cell_13709,1,AD8_GM,blue
Cell_13710,1,AD8_GM,blue
Cell_13711,1,AD8_GM,blue
Cell_13712,2,AD8_GM,cyan
Cell_13713,1,AD8_GM,blue
Cell_13714,1,AD8_GM,blue
Cell_13715,1,AD8_GM,blue
Cell_13716,7,AD8_GM,darkgreen
Cell_13717,2,AD8_GM,cyan
Cell_13718,2,AD8_GM,cyan
Cell_13719,2,AD8_GM,cyan
Cell_13720,2,AD8_GM,cyan
Cell_13721,3,AD8_GM,purple
Cell_13722,2,AD8_GM,cyan
Cell_13723,1,AD8_GM,blue
Cell_13724,1,AD8_GM,blue
Cell_13725,1,AD8_GM,blue
Cell_13726,7,AD8_GM,darkgreen
Cell_13727,1,AD8_GM,blue
Cell_13728,1,AD8_GM,blue
Cell_13729,1,AD8_GM,blue
Cell_13730,3,AD8_GM,purple
Cell_13731,2,AD8_GM,cyan
Cell_13732,2,AD8_GM,cyan
Cell_13733,1,AD8_GM,blue
Cell_13734,1,AD8_GM,blue
Cell_13735,1,AD8_GM,blue
Cell_13736,1,AD8_GM,blue
Cell_13737,1,AD8_GM,blue
Cell_13738,3,AD8_GM,purple
Cell_13739,2,AD8_GM,cyan
Cell_13740,1,AD8_GM,blue
Cell_13741,1,AD8_GM,blue
Cell_13742,1,AD8_GM,blue
Cell_13743,2,AD8_GM,cyan
Cell_13744,3,AD8_GM,purple
Cell_13745,1,AD8_GM,blue
Cell_13746,2,AD8_GM,cyan
Cell_13747,2,AD8_GM,cyan
Cell_13748,1,AD8_GM,blue
Cell_13749,2,AD8_GM,cyan
Cell_13750,1,AD8_GM,blue
Cell_13751,1,AD8_GM,blue
Cell_13752,8,AD8_GM,green
Cell_13753,1,AD8_GM,blue
Cell_13754,2,AD8_GM,cyan
Cell_13755,2,AD8_GM,cyan
Cell_13756,2,AD8_GM,cyan
Cell_13757,1,AD8_GM,blue
Cell_13758,1,AD8_GM,blue
Cell_13759,1,AD8_GM,blue
Cell_13760,1,AD8_GM,blue
Cell_13761,2,AD8_GM,cyan
Cell_13762,1,AD8_GM,blue
Cell_13763,1,AD8_GM,blue
Cell_13764,1,AD8_GM,blue
Cell_13765,1,AD8_GM,blue
Cell_13766,1,AD8_GM,blue
Cell_13767,1,AD8_GM,blue
Cell_13768,1,AD8_GM,blue
Cell_13769,1,AD8_GM,blue
Cell_13770,8,AD8_GM,green
Cell_13771,1,AD8_GM,blue
Cell_13772,2,AD8_GM,cyan
Cell_13773,1,AD8_GM,blue
Cell_13774,1,AD8_GM,blue
Cell_13775,3,AD8_GM,purple
Cell_13776,1,AD8_GM,blue
Cell_13777,1,AD8_GM,blue
Cell_13778,1,AD8_GM,blue
Cell_13779,1,AD8_GM,blue
Cell_13780,1,AD8_GM,blue
Cell_13781,1,AD8_GM,blue
Cell_13782,1,AD8_GM,blue
Cell_13783,1,AD8_GM,blue
Cell_13784,1,AD8_GM,blue
Cell_13785,1,AD8_GM,blue
Cell_13786,3,AD8_GM,purple
Cell_13787,3,AD8_GM,purple
Cell_13788,1,AD8_GM,blue
Cell_13789,1,AD8_GM,blue
Cell_13790,1,AD8_GM,blue
Cell_13791,1,AD8_GM,blue
Cell_13792,1,AD8_GM,blue
Cell_13793,2,AD8_GM,cyan
Cell_13794,3,AD8_GM,purple
